stock1,stock2,hedge_ratio,pvalue,test_stat
OTIS,RL,-0.07655127752936183,0.02481417696261247,-3.595546386620472
BSX,REGN,-0.018548106008882247,0.02482068901472408,-3.5954541181508257
OTIS,PWR,-0.05509701880229546,0.02482480736810671,-3.59539577647339
IFF,LDOS,-0.30309499411265944,0.024827293535457998,-3.595360560809834
AFL,RTX,0.08134886766422564,0.024831891768160724,-3.595295436509681
AEE,PPL,2.321796789525826,0.024835459905331366,-3.595244908507677
DVN,JCI,0.028932882026406554,0.024838310778156018,-3.595204542103564
ED,PLD,-0.273275903803193,0.024852285106833162,-3.5950067329231215
BXP,KO,-0.5956007121383663,0.024854151021585922,-3.5949803278119026
ALL,DIS,0.07121694191186148,0.02485646401841651,-3.59494759828109
AFL,HII,0.03328577666818424,0.024862135132963446,-3.594867361580413
CINF,NVDA,0.2646112389962707,0.024862175455870765,-3.594866791135788
EVRG,INVH,-1.3052784461838147,0.024873037487274888,-3.5947131559558745
PEG,ROP,0.004073252580798273,0.024874961991073568,-3.5946859413411296
FSLR,NEM,2.154540248259046,0.02488014921722319,-3.5946125972535854
BAX,STZ,0.21379078014209754,0.02488559732714186,-3.594535578620101
GIS,HCA,-0.07790084934138933,0.024895813971275764,-3.594391187512396
PNW,TDG,0.00946901934983434,0.024896724169409298,-3.5943783262236613
ED,RF,-1.3878235261228942,0.02489856490228392,-3.594352317523769
AIZ,VRSK,-0.3108128120858612,0.02489873982536947,-3.594349846028079
ESS,GDDY,0.45586114353633683,0.024900659139571228,-3.594322728938954
BSX,DHR,-0.07415607586023529,0.02490791817923467,-3.5942201856592098
CMCSA,VRSK,0.08333969690097702,0.0249103144547111,-3.5941863408362567
NEE,VRSK,-0.13939504290887814,0.024911113709618217,-3.5941750528411203
BSX,SW,0.30366749519280545,0.024913479491505165,-3.5941416423826986
BSX,DPZ,0.08832535330811431,0.02492467978949942,-3.593983504671544
GRMN,TDY,0.46173596292790164,0.02493686353513332,-3.5938115511103783
ABT,ATO,0.050724081684558074,0.024945201656961128,-3.593693913927036
ADBE,HRL,8.250296335552157,0.024950077238425447,-3.5936251431874213
CME,TT,0.21745941828857834,0.024951188907635542,-3.5936094645629066
PEG,WYNN,-0.0004579488856182775,0.024954007017765727,-3.593569721541578
BXP,SBAC,-0.11683627605417415,0.02496698615824099,-3.593386730241394
PEG,TPR,0.009327399964395255,0.024974172060342407,-3.593285452338413
KHC,PG,0.20628106225348591,0.024974651635444354,-3.5932786941140176
ESS,LVS,-1.0392100911697286,0.024977667165691223,-3.5932362014958743
PNW,TSCO,-0.07987085183040789,0.024982115769570008,-3.5931735231339736
PEG,SBAC,0.00020552477022001538,0.024983786913897372,-3.5931499801214253
GPN,WRB,-1.6453019199721357,0.02499029388649868,-3.5930583230820123
MPWR,NI,61.21856079729781,0.024992913444939036,-3.5930214298571546
D,NEM,0.12086540535738552,0.024993671446609245,-3.5930107549671315
DASH,GPC,3.3217114605614064,0.024995485501070683,-3.5929852088841563
ADBE,CPAY,1.1208071814458551,0.02499747146728312,-3.5929572437173327
LHX,HOOD,0.902829674111611,0.025010257505492673,-3.5927772443259793
PEG,SWK,0.08297011680988853,0.025013846634697353,-3.5927267315029017
EQT,IDXX,0.01446478737636631,0.0250144752885123,-3.592717884573495
CINF,KMB,-0.5853066105308232,0.025015083272964367,-3.5927093287024054
ACN,CPAY,1.3148562114973221,0.025015824198902286,-3.5926989022522533
INCY,VLO,0.646544884219468,0.025018577722011888,-3.592660156484566
DVA,L,-1.6255199618015306,0.025021453587485722,-3.5926196931170566
SHW,TRV,-0.18865798444874693,0.025027341897267238,-3.5925368572175036
PEG,TEL,0.001824639785933296,0.025028663831771766,-3.59251826273955
KIM,META,0.006624707647937333,0.025031922078732213,-3.592472435486872
AEE,REG,0.18595230583478836,0.025039206077877973,-3.5923700045982145
A,VZ,-5.943136763080694,0.025047082947703185,-3.592259265375122
PFE,VZ,-0.21926896882224658,0.0250485944609102,-3.592238018765672
ALL,JBHT,-0.03332008156944851,0.025056580992862988,-3.592125774281697
QCOM,SBAC,-0.4887606943393396,0.02505810714714508,-3.5921043288793717
RL,SYF,4.117242109422733,0.025071202706694135,-3.5919203573145357
CBOE,MAA,-1.1068782331061489,0.025077151916427873,-3.591836807818945
LNT,ADP,-0.07965494931691956,0.02508221865528345,-3.591765665025448
CL,MTD,-0.037137173192107346,0.02508292461446991,-3.5917557535356126
PEG,PSA,0.0005251040001458485,0.025083638454624604,-3.591745731643259
AVY,EVRG,-1.0214577483958758,0.025084222185235233,-3.5917375365942923
PEG,VRSK,0.0012132440513200075,0.02509020886131835,-3.5916534985645736
PEG,TPL,4.861971621155159e-05,0.025093739213924025,-3.591603949296653
MAS,OXY,1.2927032276706716,0.025095564211876593,-3.5915783374067884
UBER,VRTX,-0.15832962206942,0.02509608013757949,-3.5915710972334667
CINF,INVH,-2.8939285828306707,0.02509731008832691,-3.591553837403672
OTIS,STE,-0.18938552627078278,0.025098802890374444,-3.5915328899749803
ABT,MCD,0.19678019121140436,0.025099406674669637,-3.591524417804454
ON,ULTA,0.042571268464120654,0.02510061009339743,-3.5915075322169305
ALL,J,0.10947192876389435,0.02510260211062585,-3.5914795830612625
EG,GPC,-0.458172398564099,0.02511336276439398,-3.5913286378758764
DGX,XYL,0.5434346638762154,0.025120556527330258,-3.5912277583532024
CINF,INCY,0.5754181795503267,0.02512209253418508,-3.59120622185668
ON,USB,1.2244450162033162,0.02513467446064964,-3.5910298521596338
AON,PLTR,-0.2702395725449367,0.025138447016608917,-3.590976984410658
AEE,CVNA,0.018459415149990898,0.025145777108247877,-3.5908742816906654
AMCR,TTWO,-0.02546928684004533,0.025155384501675888,-3.5907397104787995
CMS,MAR,-0.03436325485914202,0.025156105721705856,-3.5907296101019877
ALL,RJF,0.08049221555965248,0.02516349984733171,-3.590626072928885
CDNS,URI,0.24826127241679108,0.025164779878126643,-3.5906081517972224
AEP,EVRG,1.5222221335819128,0.02516625967977673,-3.5905874347425497
EQT,LII,-0.023619455295994633,0.02517569046813803,-3.590455429419118
ATO,LII,-0.16084769484097178,0.025180005137054068,-3.590395050015212
KIM,POOL,0.016262398590914374,0.025181346677692378,-3.5903762783338897
XOM,LDOS,0.11476449955735223,0.025183518412631233,-3.5903458918765323
AEE,PKG,-0.03842477417721177,0.02519598227807273,-3.5901715437223594
DAY,MTD,0.040872493410866274,0.02520250914587052,-3.590080273633717
AEE,DUK,0.6614790751716818,0.025202551180575506,-3.5900796858968693
AEP,WELL,0.3505212977557138,0.025202751844611293,-3.590076880187659
AFL,BLDR,-0.052969664511262074,0.02521939289106831,-3.5898442699450728
ITW,LYV,0.43387122149877705,0.02522205126078595,-3.5898071232256026
DECK,SBUX,1.9712728544621763,0.025231890071918294,-3.5896696699549615
CVS,MNST,0.9090737562865377,0.0252337673490326,-3.5896434486674456
CMG,ROP,0.1415695819928224,0.025237236253991012,-3.589595000381464
XOM,GE,0.057789365427118364,0.025243595637615916,-3.589506197259812
ALL,EMR,0.08773236214030006,0.025244978795445204,-3.5894868852444195
AEE,XYZ,-0.02470139123163509,0.025247520931415454,-3.589451393645468
IEX,MRNA,2.6462556613594646,0.025253602415003417,-3.5893665005297257
CPB,HAS,-0.3446372656474029,0.0252540200354533,-3.589360671495948
GPC,VST,0.18283306906201308,0.02525436908834419,-3.5893557995733647
HII,TYL,-0.8266755926973628,0.025255104870300606,-3.5893455300510793
REG,TROW,0.023676216101046837,0.025255230604191648,-3.5893437751724453
DVN,NUE,0.0816216807806945,0.025261997326962098,-3.589249342539875
COP,MAA,0.1366085678849994,0.02527018890040775,-3.5891350546159786
AMT,STZ,0.46040061879643723,0.025270463256791754,-3.5891312273782097
EQR,NSC,-0.11536968824814799,0.025275944924436876,-3.589054766286532
PNW,PSA,0.06867333037510132,0.02527655223409155,-3.5890462961006913
EA,RTX,1.2359326653238967,0.025276847709173822,-3.5890421751545483
CTAS,HAL,-3.4902370639017386,0.025294035682035674,-3.588802528449092
CL,WMT,-0.5914811891107252,0.025299049921262907,-3.5887326428443025
EQR,MNST,-0.395999374231788,0.02530226838060987,-3.588687792077742
ESS,WMT,-1.3584098973145289,0.025304552130428426,-3.5886559699133
CI,EMR,-1.109567796192612,0.02530466589117612,-3.58865438481604
MRNA,OTIS,0.30258005579279346,0.025317132522753364,-3.588480716863845
NI,ORCL,0.02674528632805971,0.02532045711149307,-3.5884344157037984
ALL,MGM,0.26390585330236255,0.02532580460407551,-3.588359952775321
AMP,ZBRA,0.5485451466082074,0.02532622063854946,-3.5883541601332247
MDT,WDC,0.09322674282059835,0.02532859006476047,-3.5883211710682223
LNT,PPG,-0.25196184324050663,0.025330193948293535,-3.5882988420142943
CINF,WY,-2.7872026829994563,0.025330925961170838,-3.5882886514325594
XOM,MNST,0.32347308334515057,0.025340395414066366,-3.588156847043324
ABT,TDY,0.03734646465237309,0.02534251539210561,-3.5881273450849323
ALL,MAR,0.05360810792144161,0.025345206989406115,-3.588089891440897
XOM,NSC,0.10973533775046135,0.025353618401323216,-3.5879728684973937
KLAC,ROP,-3.499252932142859,0.02535374376199156,-3.5879711246821535
PCG,SRE,-0.0060196521527888245,0.025355863956584155,-3.5879416330819565
NI,WDC,0.03025463478999717,0.025359071688288763,-3.58789701803279
FANG,MCD,-0.5855470652270105,0.02536283794732244,-3.5878446408516367
IDXX,KHC,-44.16289038718689,0.025365944588849994,-3.587801441977641
CMS,KIM,-0.8514678474681296,0.025373853925596837,-3.5876914805974645
CCI,IQV,-0.1541108565629797,0.025375094987503274,-3.5876742291258163
SO,UPS,-0.20986341876788778,0.02538699681633274,-3.5875088237538066
APTV,AVGO,0.12380381731327729,0.025392851176452742,-3.5874274874179317
PLD,VTRS,5.509688816094645,0.025405483469120395,-3.587252038258199
PCG,XEL,0.0053435225527507174,0.025407322314047187,-3.58722650491159
MMM,GE,0.17387776531330462,0.025407566713609414,-3.587223111412529
PEG,ROK,0.0015729531147996004,0.025416747320909115,-3.587095658606923
LNT,NEE,0.4019461140189727,0.025418675149691455,-3.587068899922609
NI,VLO,0.07137995972185367,0.02542047620504857,-3.5870439024592673
LNT,CPRT,-0.3045795719680713,0.02542904858115531,-3.586924944408958
CSCO,MMC,-0.27322505570924155,0.025437569476760024,-3.586806734947843
ABNB,ALGN,0.17242350097549822,0.025452620605912836,-3.5865980155023913
CMCSA,EVRG,-0.57981595336234,0.025453463017480114,-3.5865863366161608
BLDR,CB,-0.9711624650319967,0.025454106726974533,-3.5865774126870904
CI,GE,-0.2642999190908136,0.025457199944183318,-3.5865345332399152
ABT,LH,0.09960299372116194,0.025462199930596875,-3.5864652308559966
WM,WYNN,-0.2458088878796292,0.02547668273094788,-3.5862645578652343
O,SW,-0.12518151073464104,0.025477784277865456,-3.5862492989014756
ACGL,MSFT,-0.018368527540426633,0.025480699414657276,-3.5862089202770018
BRO,D,-3.6209721557881815,0.025489680151277106,-3.586084549797741
DDOG,PGR,-0.8501948231326456,0.02549466947721622,-3.5860154709951164
ALL,EXE,0.30147365965912787,0.02549528300564332,-3.5860069773023957
CMS,SJM,0.1623940616365167,0.025510710975201453,-3.585793450162718
O,VLTO,0.1609117856550274,0.02551098588338483,-3.5857896463692485
AOS,FICO,-0.007326031494946206,0.025512661703697884,-3.5857664594834637
ETR,OTIS,-0.6834256270025357,0.025513112955600385,-3.5857602161225812
CMS,ZBRA,-0.031120243021780365,0.02551655508401632,-3.585712595184331
EVRG,HOOD,0.10822099825132475,0.025516922296849424,-3.5857075152180182
HUBB,MOH,-0.43103482456820896,0.02551924446861601,-3.585675392104742
EG,NOC,-0.09069030026995502,0.025520169459215227,-3.5856625972066625
MRNA,TRV,-0.17647255299358056,0.025526618335117962,-3.585573404458415
EXR,HII,-0.1217772507597468,0.025528093675844948,-3.5855530021246627
FIX,ROP,-4.2593727192501785,0.025534987352129144,-3.5854576836353726
PEG,UNH,0.0009315375864028873,0.025542461030670822,-3.5853543704985946
PEG,ULTA,0.0016515270746080726,0.025551300703958342,-3.5852322079694785
MMM,NEM,0.376805379778706,0.02555359389526561,-3.585200522461778
ALL,AXON,0.004089616918931451,0.025557944118239088,-3.5851404212363347
KO,FITB,-0.33371064401282946,0.025567094598791158,-3.585014029982318
CL,CSX,-1.684555471364205,0.02557456719217783,-3.5849108434563735
PNW,ZTS,0.025751809142171452,0.025592062125905545,-3.584669363231706
ABT,CTVA,0.3732667072705157,0.025600933277641007,-3.584546970177931
MTD,PGR,-4.040363277595116,0.025615179893658375,-3.5843504895246863
ADM,WYNN,0.292174374485828,0.02562159394158726,-3.5842620615718417
AIZ,PAYX,-0.6653639395347954,0.025629046073175725,-3.584159345882973
COR,UDR,-9.215029027376387,0.02563094094729926,-3.584133232177884
CPT,F,-3.612374999829816,0.02563624961147244,-3.5840600810743592
DPZ,WBD,-2.8457612385331523,0.02563732797299761,-3.5840452233099342
KIM,TTD,0.0197361607988674,0.025653532099015625,-3.5838220260825646
MMM,AIZ,0.4795011110996802,0.025660684911846133,-3.5837235411169632
AIG,NVR,-0.003661572253255317,0.02566772095339066,-3.583626686978794
REG,TRGP,0.025255402234133348,0.02567492615902677,-3.583527527890682
AWK,WAT,-0.1256286403244343,0.025676272581705364,-3.5835090008805333
REG,GWW,0.005867521058802765,0.02567846936669479,-3.583478774531217
ALL,INTU,0.02867129144358008,0.025691506781712423,-3.5832994338415523
CVS,STX,0.09226915014789218,0.025691670257858266,-3.5832971855856734
PH,ROP,-1.4788033640181304,0.025696189977058883,-3.5832350316326775
PCG,UNP,-0.005476541587993568,0.02570517481228198,-3.5831115025378693
CINF,PWR,0.1259572937598696,0.025708644588409248,-3.583063807841526
MA,OTIS,-1.1823805826251323,0.02572341778600285,-3.5828608010243346
ALL,MTB,0.06835572475710276,0.025723590529853697,-3.582858427847153
KO,NKE,-0.16173998052709745,0.025730564099911705,-3.582762635491755
ALL,WST,-0.03893112366004023,0.02573812420271829,-3.582658811460407
ABT,BSX,0.5076309146455311,0.025742240949457318,-3.5826022865871345
NDAQ,TPL,-0.0251968888273157,0.025745825865455995,-3.5825530703335193
AEE,WMB,0.6926529073842429,0.025747572298716055,-3.5825290962019136
DASH,TDY,0.8262205944453023,0.025763970041966917,-3.5823040646629485
PH,PG,-8.323080156398062,0.025764618868376218,-3.5822951631418634
BSX,KVUE,0.5265631612527687,0.025782306119029666,-3.582052578579577
EG,FDX,-0.10992613526651293,0.025786196938953596,-3.581999234328379
AEE,SCHW,0.22971999423070372,0.025787674501403093,-3.581978978339208
KHC,NEE,-0.25069679155384744,0.025790466814593373,-3.5819407010814297
PCG,SPG,-0.0044449149579429146,0.02579639313156524,-3.581859474451318
PNW,WELL,-0.0068127865224572245,0.025797504068299,-3.5818442496393557
O,WEC,0.29429069540112096,0.025798039396167965,-3.581836913449772
BSX,MSI,0.044174443203837864,0.025800915065995328,-3.58179750720755
DVN,LUV,0.35255835966508625,0.025802947079690025,-3.5817696641381485
DVN,EXPD,0.09857194187243244,0.02580306149107153,-3.5817680965059537
ALL,TFC,0.28445783634209304,0.025803542704172316,-3.5817615031264194
QCOM,VRSK,-0.22066046039593948,0.025805179343405073,-3.5817390793753265
DELL,URI,0.14043234257115833,0.025819222932067263,-3.581546717077817
XYZ,TROW,1.2316308675318464,0.025822661371414722,-3.58149963270824
REG,YUM,0.037616423542364934,0.025822889369971246,-3.581496510793964
MMM,WY,-2.05062940332576,0.025823691285886175,-3.5814855305937012
PEG,ZTS,0.024394848778829456,0.02582937961706059,-3.5814076517719697
HLT,RF,7.499107527696205,0.02583592705054015,-3.5813180292553124
AIZ,VTRS,8.58553932688817,0.02583927747264599,-3.581272175593549
BSX,TXN,0.11160677942829804,0.025840779089816236,-3.5812516262166434
CI,MU,-0.2332224599367407,0.025841757673326436,-3.581238235019528
FOXA,STLD,0.36773317546341944,0.025842414650734856,-3.5812292450105283
AEE,TDY,0.05635365464061166,0.025842945147367034,-3.5812219858944436
CPAY,EXC,-9.620903457340408,0.025845900231616325,-3.5811815519795247
MCD,NKE,-0.37269765848534575,0.02585071799892811,-3.5811156398123947
MET,DGX,-0.0899970979334568,0.025855732020227177,-3.5810470538990202
COP,HIG,-0.25117945159684335,0.02585710618176883,-3.581028258982349
MET,WSM,0.10195411389053431,0.025857243132808336,-3.5810263858992935
DHR,KR,-2.8090190165593567,0.025858088548738032,-3.5810148233117287
ED,META,-0.033743846788581555,0.025863273819644768,-3.5809439124907345
O,SYF,0.057891248793834345,0.025864276515045328,-3.580930201608296
PEG,GWW,0.0009728710910106277,0.025865104211892448,-3.580918884004899
EQT,STLD,0.10877695501001165,0.02586603252038555,-3.5809061910476596
ALL,META,0.013652670138219612,0.02587229980794812,-3.5808205073548156
CCI,DHR,-0.25850408141255143,0.025875935089115048,-3.5807708155134326
KIM,LIN,0.01812572350542327,0.025877812220000126,-3.5807451587505374
L,WBD,1.0800540348338563,0.025883568129365812,-3.580666496533911
GIS,HIG,-0.5025767066088133,0.025890383829137657,-3.5805733703088363
LNT,KDP,-0.5650142510878404,0.02589278359535469,-3.5805405861520185
ES,FAST,-0.22291612945406541,0.025918888198662404,-3.5801841295065557
KO,DVN,-0.3496579155044662,0.02592864596054038,-3.580050967161283
MKC,NSC,-0.16688686422149732,0.02594161213698537,-3.5798740868344914
AFL,ATO,0.1937447914017601,0.025945012798460333,-3.579827708708022
PEG,RF,0.2860619868458978,0.025950933301109407,-3.579746977526377
PNW,PG,0.08823779089573959,0.025964200359139537,-3.579566127182137
EQR,WYNN,-0.16061471142386372,0.025970256449443566,-3.5794835997938113
MA,TSN,-2.2416859356716423,0.02597406309231473,-3.5794317344818736
EW,PSA,-0.26053164918234817,0.025979525104386326,-3.579357326264295
GL,PAYX,-0.3680824606764137,0.025980375773755376,-3.579345738926265
RVTY,ROL,-2.2479747334103797,0.02598278458688928,-3.5793129292026475
CI,HRL,4.536903852136502,0.025988370918413432,-3.5792368495138573
STZ,PNC,-0.6429080392595532,0.025990711826862647,-3.5792049730963744
PEG,CRM,0.014849180752111165,0.025993590648988298,-3.5791657752308157
BSX,L,-0.12384469207952051,0.02599823649586128,-3.5791025255349864
AFL,HPE,0.3336329687938044,0.026001301127012204,-3.5790608082152966
ALL,HBAN,1.1055104541625356,0.026005338227087376,-3.5790058596046004
GILD,TPL,-0.026690997442472934,0.02600566906177493,-3.5790013569681363
AJG,WBD,-3.998114401901713,0.026013618933785652,-3.578893174583419
AMD,NI,20.41493003632753,0.026026616287332726,-3.578716366935317
PPG,SW,1.102071725993296,0.02602672179586247,-3.5787149319756537
SCHW,PG,-0.7216774830458371,0.026040534308720303,-3.5785271192478056
DUK,MET,-0.5931255207168763,0.02604416653668854,-3.5784777450150056
MET,SBAC,-0.060594823519088375,0.026049856108378976,-3.578400416435844
EQT,JCI,0.141287670856714,0.02605350864597119,-3.5783507814147804
OTIS,WELL,-0.16939475993374767,0.026057272504391108,-3.578299639891123
ALL,BKNG,0.005479272953276849,0.026068562906154034,-3.5781462693467887
V,VMC,0.0506343608280955,0.0260722400032218,-3.5780963314232923
ABT,ZBRA,-0.02127460207761741,0.02607725593188204,-3.578028220854579
AJG,GS,-0.21250274166923108,0.026094314871258996,-3.5777966642267724
PPG,SYK,0.350260827961227,0.02609766172971484,-3.5777512495158303
CEG,STT,3.6310359718667304,0.02609898537795177,-3.577733289844178
AVB,CMG,1.5564422829684426,0.02610167581016913,-3.5776967876343053
MMM,C,0.5432566339444043,0.026106362871535362,-3.5776332040518515
EXC,JKHY,-0.07041804931739797,0.026110928226456116,-3.577571280942491
CNP,IP,-0.29035010909964254,0.026116774376036964,-3.577491999103152
HOLX,ROP,-0.09547127133967596,0.026125766104658655,-3.5773700886456723
PEG,UDR,0.024531802538885827,0.026130272548001272,-3.5773090035501953
AEE,WTW,0.14392578845962956,0.026132221775361526,-3.577282584467621
KMB,KLAC,-0.05632894650177707,0.026138278480456315,-3.5772005050073985
GILD,VTR,1.309069364574641,0.026138874513019335,-3.5771924285566645
CRL,WFC,2.1693184855455017,0.026170412748948064,-3.5767652999581254
COP,PKG,0.24361432459689028,0.026171540994080977,-3.5767500281070332
HOLX,SJM,-0.6069594749366525,0.026173695784602945,-3.576720862577852
GL,MMC,-0.28764910826356094,0.026177653894485755,-3.5766672941291042
MET,SW,0.3687871433264993,0.026178814946224944,-3.5766515819542373
AEE,FANG,-0.10386342344213613,0.02617990559646213,-3.5766368230478376
STZ,CPAY,0.4982323713917868,0.02618280182277863,-3.5765976332738116
HIG,OKE,-0.5628129291039436,0.02620545566274978,-3.576291225303661
O,TT,0.017641151738221738,0.02621388706715786,-3.576177243175882
CHRW,JNJ,1.1477461258700705,0.026215137386165665,-3.576160343096263
XOM,HON,-0.1284143619330632,0.026224247349507068,-3.576037228139968
SYY,WAT,-0.05969301169959596,0.026232615930801145,-3.5759241648383093
PEG,UPS,0.026448881871824717,0.026232710778833386,-3.575922883576314
ALL,LMT,0.03798210043468315,0.026232843493179905,-3.5759210908009598
STZ,PLD,-1.5086883581007997,0.02623362641423527,-3.57591051484921
PEG,WY,0.2222361836277461,0.026237012003562345,-3.5758647843314724
ETR,HOLX,0.5871700038224003,0.02623882972207791,-3.5758402337677473
MDT,VTRS,2.5688548169246057,0.026247713280172526,-3.5757202712152187
EQT,TYL,-0.027079527253792677,0.026250919941068252,-3.5756769774021206
AMZN,HST,11.462268744596534,0.026254055652476998,-3.5756346458872392
CMS,UPS,-0.09577260407899114,0.026261781939287278,-3.5755303610026368
FSLR,MAA,-3.6245745666472367,0.026282847628386886,-3.5752461625516965
EXC,WY,-0.46440663567708595,0.02628334865541392,-3.575239405549625
ES,TSN,-1.0205212440222076,0.02628652381498009,-3.575196586959758
EQR,PLTR,-0.07818482497394647,0.026288330713212404,-3.5751722220314113
MET,MDLZ,-0.20783276779257945,0.02628885338642955,-3.5751651743679216
O,TRMB,0.10149345735955122,0.02629541764515262,-3.575076672932525
BSX,MCK,-0.013204181167891406,0.026299803302722857,-3.5750175546710072
MGM,NDAQ,0.26067762308073644,0.026305370261989487,-3.574942524768635
CBOE,KHC,-6.476873903578268,0.026307008046991136,-3.5749204537626333
BSX,CMI,-0.016761732153341077,0.026309743086895578,-3.5748835986368936
EFX,JNJ,-0.751889751314174,0.026318693864355317,-3.574763008402921
AXP,KMB,-2.4257739406522494,0.026323979754664606,-3.5746918102695533
AVGO,HOOD,1.7928832016667455,0.026329302417132723,-3.5746201292441975
MGM,SPGI,0.07518366832202227,0.02633018230190813,-3.5746082809143322
CI,MPWR,-0.08627532990708121,0.02633337539485694,-3.5745652863018575
GOOG,MU,0.8144544728787625,0.026335081442048235,-3.574542316417322
O,VRSN,0.04366827580200696,0.026335737136978073,-3.574533488609546
ETR,HOOD,0.1350690507318461,0.02634501199852404,-3.574408638724622
CSCO,RTX,0.28345414225841487,0.026348381304863795,-3.5743632934879694
MCD,SBUX,-0.2699287653885315,0.026351695685943314,-3.574318692313382
ALL,HLT,0.11883287187045105,0.02635227125185761,-3.5743109474923873
ADM,MLM,0.10077046547665536,0.026352592250159533,-3.5743066281989804
AES,MPWR,0.007856875714128393,0.026359806854446166,-3.574209561747769
HCA,STX,0.7485799442881819,0.026362007543534002,-3.5741799578637523
ETR,LRCX,0.1468286364813593,0.026365150505274784,-3.5741376821169504
ESS,HIG,-1.080591459704546,0.026366099588343142,-3.574124916921542
ACGL,NWS,-0.36184727495732255,0.02636794604626754,-3.5741000831386422
ABT,LNT,0.19298853235867333,0.026374781794145475,-3.574008159313864
CMG,TRV,-0.43579533829009826,0.026386473671949878,-3.57385098003347
STZ,RJF,-0.9526225496971137,0.026391621614700857,-3.5737817928446542
EQT,ORLY,-0.0023044237055142138,0.026392945103206195,-3.573764007331073
COP,EPAM,0.09020290588239027,0.026393507687065935,-3.5737564473592665
ALL,GRMN,0.03099662603024479,0.026396053673471972,-3.5737222362606684
J,VRTX,-0.24115805494327267,0.02639670898522459,-3.5737134311204732
PCG,VTRS,-0.0075099378621783335,0.026420153719263855,-3.573398537835952
PCG,VRSK,-0.001249622648621774,0.02642370195346438,-3.57335090134635
NXPI,SYY,2.540804975748263,0.026433398955586055,-3.5732207431620027
PEG,VMC,0.013254343179643068,0.02643423353403639,-3.5732095429346264
AFL,QCOM,0.12972261142515176,0.026440880288207787,-3.573120352863523
OTIS,TRV,-0.17929843964184364,0.026449764995176903,-3.5730011626896903
FISV,MMC,2.672262195631742,0.02645476728233213,-3.572934071106787
FSLR,HRL,-13.46225245484081,0.026456396139829728,-3.5729122269260696
CMS,HON,-0.06393156580644975,0.02645786829138137,-3.572892485281399
ALL,FFIV,0.013411951798385946,0.026463352990152053,-3.572818943430572
MMM,F,6.204367632682623,0.02647442747255872,-3.572670490585301
AVGO,GIS,-12.204378683539984,0.026481487471487274,-3.5725758795113
PEG,WFC,0.017156759885250568,0.026481956393409334,-3.5725695962539485
MCD,NTAP,-0.26600749670382234,0.02648715583616361,-3.5724999334102874
SNA,TMUS,-0.24251812643079307,0.026489564456521602,-3.5724676663662027
PEG,TT,0.01381892139857333,0.026494114847023836,-3.572406714008599
EG,PAYC,0.213383804480208,0.026497560257575648,-3.572360568807926
HUM,JKHY,-0.9186273401876854,0.02650006833222483,-3.5723269808099367
STZ,HAL,-2.513257650535967,0.02650071376086435,-3.572318337706698
ERIE,PH,-0.4388804166802214,0.02650206648745812,-3.572300223578554
INVH,VLO,-0.10087423031011254,0.026505816795593256,-3.5722500080019617
ESS,TRV,-0.5757195033982971,0.02650655457757819,-3.572240130025857
KO,DVA,-0.08383633964756002,0.026516978379906516,-3.572100593604643
HOOD,UDR,-10.433269186662969,0.02653235770834941,-3.5718948068848486
COP,CRM,0.10235006218534014,0.026538150795125493,-3.5718173176835144
APD,LII,0.3837426286855113,0.026544575386331662,-3.571731398368743
ABNB,AMCR,5.766838332735458,0.026545389354239834,-3.571720514037853
AMZN,HLT,0.7180101955139725,0.026546989853483513,-3.571699113092061
AFL,TKO,0.07443437126285597,0.02654918398595291,-3.571669776228221
ALL,KMI,0.27811347194711744,0.026559710859970987,-3.5715290545729386
CI,TROW,-1.7121611495022233,0.026567067905885276,-3.571430735127959
ERIE,WELL,-1.9804124225450561,0.026570444900976337,-3.5713856128473833
ADBE,LULU,0.44586791422142136,0.02657372925342736,-3.5713417331500543
DVN,LHX,0.008498749147520386,0.02657989204045644,-3.571259409475947
MO,GPC,0.44586507038931256,0.026593643227716467,-3.571075777584796
MPC,XYL,1.5504033727009239,0.02659577425440899,-3.5710473273777756
ABT,XYZ,-0.12938423426629642,0.026609550074494056,-3.5708634609188183
LNT,GD,0.07282343003708101,0.02661698160057321,-3.5707643059568808
AVB,XEL,-2.262844482709024,0.026619646534312175,-3.5707287549311313
AVY,NOC,-0.09278814599262752,0.026632813611334613,-3.570553146956995
PEG,TSLA,0.001588533925208009,0.0266443727820849,-3.570399044896118
ALL,RCL,0.03384859118985155,0.026645952993513498,-3.5703779826337967
LMT,WMB,3.8457268118591013,0.026647120035593806,-3.5703624280958848
AFL,WST,0.02042587839407435,0.02665085618104792,-3.5703126360384445
KHC,TJX,-0.14673456520430023,0.026652492243633218,-3.5702908339232873
CSCO,KLAC,0.029426604032619413,0.02666403169693434,-3.570137092177841
INTC,PAYX,-0.45512373062791994,0.026667196669906922,-3.5700949347834303
FICO,RF,-41.67148421263512,0.026670464469168,-3.5700514122510465
ED,NTRS,-0.16899159403557104,0.026672796421150315,-3.5700203566992874
AEP,GM,0.4965578021301753,0.02667814985011537,-3.5699490717278133
CMI,FSLR,1.3381711593664543,0.02667835739256174,-3.569946308389828
AFL,GD,0.0506720652924197,0.026685567271402096,-3.569850323423052
DTE,MET,-0.6792111237721388,0.026686671539841524,-3.56983562428636
COF,GS,0.17922607665011794,0.026687368763259025,-3.5698263436757736
