stock1,stock2,z_score,theta,volatility,edge,p_target,p_stop,signal,gain,loss,hedge_ratio,pvalue
AFL,IR,0.9632416881812896,0.11066951222182564,1.5205392933655597,0.04399789186585301,0.8323024814738254,0.16769751852617465,SHORT_SPREAD,0.46324168818128963,2.0367583118187103,-0.2012055920973221,0.0479522333306669
AEP,WDC,-1.1711807859395935,0.06642956410617477,1.3516654782783593,0.04398088586472554,0.7491200399700528,0.25087996002994717,LONG_SPREAD,0.6711807859395935,1.8288192140604065,0.1243815096502008,0.0286333065948245
MRNA,PG,1.146795703347323,0.06861029907078764,1.3568958593991742,0.04397348384375932,0.7588711121985745,0.2411288878014255,SHORT_SPREAD,0.6467957033473231,1.853204296652677,0.1881792283416108,0.0418784497268929
EW,KHC,0.9424812841740411,0.09597879411491739,1.3902767235769184,0.04396710486937766,0.8405943282781346,0.15940567172186537,SHORT_SPREAD,0.4424812841740411,2.057518715825959,-1.8629552230347104,0.0318458433366714
AFL,DE,0.8726097885230781,0.14156372056552566,1.5699418215020748,0.04396250397963436,0.8685410861826225,0.1314589138173775,SHORT_SPREAD,0.37260978852307813,2.127390211476922,-0.0560246245077506,0.0019478704609757
AFL,WSM,0.993600622695233,0.0848928813743837,1.3670723957439794,0.04392665030807452,0.8201304110451366,0.17986958895486338,SHORT_SPREAD,0.49360062269523297,2.006399377304767,0.0239627281466987,0.0462932559976617
BSX,KEYS,-1.2098450216753278,0.07976212613989919,1.5091167686367737,0.043920701321896516,0.7336302718586275,0.2663697281413725,LONG_SPREAD,0.7098450216753278,1.7901549783246722,-0.0319958649107511,0.0413410292762291
BSX,MSI,-1.0497991529754236,0.08265142821655581,1.406587737226566,0.04389154488045349,0.797636956762012,0.20236304323798804,LONG_SPREAD,0.5497991529754236,1.9502008470245764,0.0441744432038378,0.0258009150659953
AMCR,TKO,0.5438712871131394,0.09206036327319067,0.18368946701065622,0.04387048269300303,0.9999996782319455,3.2176805453421053e-07,SHORT_SPREAD,0.04387128711313937,2.4561287128868607,-0.0263023989136796,0.0337923015145845
XOM,KHC,2.0111144756845816,0.09091942747757019,1.7643011620263647,0.043850274922489274,0.4130943196951631,0.5869056803048369,SHORT_SPREAD,1.5111144756845816,0.9888855243154184,-1.0641917813977078,0.021880985865172
KMI,MDLZ,0.5511541542293971,0.11444836700006589,0.4245920949252623,0.04383079312109167,0.9970706555566778,0.002929344443322157,SHORT_SPREAD,0.051154154229397064,2.448845845770603,0.0184331321276861,0.0027630927695577
ACGL,ZBRA,0.7946334175559377,0.13283512255074995,1.3707371010394007,0.04382505390082517,0.899676654537955,0.10032334546204502,SHORT_SPREAD,0.29463341755593775,2.2053665824440625,-0.0050441025034721,0.0040395891572558
BSX,FTNT,-1.0438741076779368,0.08020482119456326,1.3821979422929627,0.04375415345389422,0.799952018310383,0.20004798168961702,LONG_SPREAD,0.5438741076779368,1.9561258923220632,0.1409050795068774,0.0323187042401853
PEG,SRE,-0.7442262669080311,0.09143491036213487,1.0419872027583472,0.04372513836556813,0.9197995485830148,0.08020045141698517,LONG_SPREAD,0.24422626690803106,2.255773733091969,0.0602719454528658,0.0341515465246862
XOM,NVDA,2.172696376706046,0.08160493990107062,1.6140085766741505,0.043712574400165516,0.34840647907764777,0.6515935209223522,SHORT_SPREAD,1.672696376706046,0.8273036232939539,0.0824497016809815,0.0295534316624722
AFL,PTC,1.0078609266078438,0.08482946154472287,1.385691242612432,0.04369179341091434,0.8143323467212282,0.18566765327877177,SHORT_SPREAD,0.5078609266078438,1.9921390733921562,-0.0052798686972438,0.0487906947416959
AFL,AON,1.0072251171878066,0.08534936458695212,1.389381097607221,0.043683959108487436,0.8145835367682723,0.18541646323172767,SHORT_SPREAD,0.5072251171878066,1.9927748828121934,-0.0029906711920043,0.04721970646257
BSX,CPRT,-1.1138787756602857,0.07946549695394396,1.4396860371345799,0.04364480647907737,0.7719064123275167,0.22809358767248333,LONG_SPREAD,0.6138787756602857,1.8861212243397143,0.1421732807166519,0.0431927156562714
ETR,PAYX,-0.820711402904177,0.14125607599503162,1.4729798779125682,0.04362741975312148,0.8891664067395778,0.11083359326042219,LONG_SPREAD,0.320711402904177,2.179288597095823,-0.3190031321459763,0.0002543257477512
ED,SWKS,-1.1177859131149555,0.08723194424737393,1.5121118529623578,0.04362469861552004,0.7703355142002258,0.22966448579977417,LONG_SPREAD,0.6177859131149555,1.8822140868850445,-0.4352013451480954,0.0471507597244426
ACGL,TSN,0.7217972694145277,0.14440772946454464,1.2510416476646635,0.0436201468539561,0.9287291509757714,0.07127084902422864,SHORT_SPREAD,0.2217972694145277,2.2782027305854724,0.4632312274829525,0.0341244808647166
SCHW,TAP,1.7152550057679703,0.08394431267906724,1.7329568110287992,0.04359557105289946,0.5313362261139717,0.4686637738860283,SHORT_SPREAD,1.2152550057679703,1.2847449942320297,-1.271837798170489,0.0136792803512262
CPT,ERIE,1.6427623379686573,0.052381751868729176,1.364149942664487,0.04355269810779616,0.5603161440556556,0.43968385594434445,SHORT_SPREAD,1.1427623379686573,1.3572376620313427,0.1074351028614237,0.0268015658994431
AEE,CRH,-0.7315999804437774,0.09515465399653064,1.0386413293241434,0.04351328751803829,0.9247653228297044,0.07523467717029564,LONG_SPREAD,0.2315999804437774,2.2684000195562226,0.1725203988060537,0.0045061242594971
EQT,NRG,-0.7588278948015772,0.112778912878824,1.1929817562249823,0.04351248870599658,0.9138738375617678,0.08612616243823223,LONG_SPREAD,0.2588278948015772,2.241172105198423,0.0695048614055076,0.0082434487414479
AEE,CTRA,0.8024238474964517,0.09777705851113544,1.194926697497836,0.04349993101570618,0.8964304334077018,0.10356956659229821,SHORT_SPREAD,0.3024238474964517,2.197576152503548,-0.8206217150530478,0.0041534363586113
ADM,XYL,0.9085662741747019,0.07388821845908387,1.1871489096614924,0.04344887787819429,0.853953041481397,0.14604695851860305,SHORT_SPREAD,0.4085662741747019,2.091433725825298,0.4478045198504812,0.0322051107503842
EQT,WMT,-0.8518247257080003,0.09184079764603745,1.2408228705429178,0.043435570758470654,0.8766443380201882,0.12335566197981185,LONG_SPREAD,0.3518247257080003,2.148175274292,0.1802499667973924,0.0321917118546595
BSX,KIM,-0.894511491618802,0.09828102626791797,1.3498627959262968,0.04339065941164849,0.8595516671171386,0.1404483328828614,LONG_SPREAD,0.39451149161880195,2.105488508381198,2.554310743125612,0.028812845988777
AEE,LH,0.7574176581470982,0.07649976558081252,0.981706513992823,0.04336876478932203,0.9143804426568896,0.08561955734311044,SHORT_SPREAD,0.25741765814709816,2.242582341852902,0.1216026422676783,0.0241255243990003
XOM,TRV,2.0656598197405978,0.07350090388488989,1.5792121620756612,0.04336256615729406,0.3910810985666785,0.6089189014333215,SHORT_SPREAD,1.5656598197405978,0.9343401802594022,0.1616178034402867,0.0374471388392632
CPT,RTX,1.797955910276753,0.08388506647209934,1.7379136461182747,0.04335306658131877,0.4981588625218263,0.5018411374781737,SHORT_SPREAD,1.297955910276753,1.202044089723247,-0.2335490771312647,0.024141422659723
SJM,VZ,-1.6785452711884736,0.10047123792678302,1.8983143544776087,0.0433462715555083,0.5459204001468139,0.45407959985318613,LONG_SPREAD,1.1785452711884736,1.3214547288115264,1.971259116164701,0.0241816749652973
PNW,XYL,-0.7108306388573451,0.08561450099557522,0.942656694951154,0.043341700394555316,0.9330044246148841,0.06699557538511591,LONG_SPREAD,0.2108306388573451,2.2891693611426547,-0.0343104089958692,0.0178589931329511
MMM,PH,-1.7685992228784373,0.12188286209296721,2.096653501635104,0.04331004545187089,0.5098843290293734,0.4901156709706266,LONG_SPREAD,1.2685992228784373,1.2314007771215627,0.0988666226349521,0.002876449023249
SCHW,HAS,0.9106334714884158,0.09185682661904959,1.3290832147945102,0.04328390791509096,0.8530601745706701,0.14693982542932993,SHORT_SPREAD,0.4106334714884158,2.0893665285115843,0.812757302476809,0.0369680017169174
LVS,NUE,-1.1582721051077258,0.11126647106058538,1.7523497957094534,0.043278562077152194,0.7540025827877705,0.24599741721222945,LONG_SPREAD,0.6582721051077258,1.8417278948922742,0.5894595757367151,0.0071351093363559
CINF,RTX,-1.3430603719251681,0.12930445961450715,2.033917904104088,0.04327299263857365,0.6800850482853622,0.3199149517146378,LONG_SPREAD,0.8430603719251681,1.6569396280748319,0.4464579266250523,0.0040116890413391
EQR,ES,-0.822730751798112,0.1052939051445071,1.2808416046704139,0.04327012685059986,0.8882157500209952,0.11178424997900482,LONG_SPREAD,0.32273075179811195,2.1772692482018883,-0.5504680795890708,0.0179066752312708
BSX,IQV,-1.1531155552236916,0.08496838779827046,1.528365978450308,0.04321868284694513,0.7560412510493014,0.24395874895069858,LONG_SPREAD,0.6531155552236916,1.8468844447763084,-0.0404905173799129,0.0294646360653145
ACGL,FITB,0.7913913548119689,0.12939997957760252,1.355897861673502,0.043217579640468434,0.9007304899313998,0.09926951006860019,SHORT_SPREAD,0.2913913548119689,2.208608645188031,0.0449195152418133,0.0049006868034832
BSX,GLW,-1.105407149224566,0.0848521678561758,1.4880083547623126,0.04320789807050751,0.7751202995383766,0.22487970046162342,LONG_SPREAD,0.6054071492245661,1.894592850775434,-0.0632660703089124,0.0294206427510605
XOM,LUV,1.0884874405991212,0.09871913461764643,1.5888912641482469,0.043204293604448885,0.7818867412021311,0.21811325879786891,SHORT_SPREAD,0.5884874405991212,1.9115125594008788,0.8257011316182769,0.0246624968819732
GM,ROP,1.3601090472873076,0.122509629413273,1.9919156690680933,0.043182067059802876,0.6732292079089981,0.3267707920910019,SHORT_SPREAD,0.8601090472873076,1.6398909527126924,-0.2017788226323366,0.0213828809198145
XOM,SRE,2.193095506374514,0.07544508255928402,1.5538011379156196,0.04306656652069518,0.3399884240584725,0.6600115759415275,SHORT_SPREAD,1.693095506374514,0.8069044936254861,0.320087499112292,0.0338274952678405
ADM,GEV,-0.8238465552955834,0.10199982590170965,1.2658358830188756,0.04305958707454019,0.8876852127115827,0.11231478728841726,LONG_SPREAD,0.32384655529558337,2.1761534447044166,0.0414181575635625,0.0230032308979131
BSX,CHTR,-1.0497635031519186,0.08441097530841483,1.435478438096235,0.04305532216991237,0.7973167276071975,0.20268327239280248,LONG_SPREAD,0.5497635031519186,1.9502364968480814,0.0201104054664789,0.0287607628602718
BSX,SNA,-1.1332622636926022,0.0988126536841929,1.634151964155432,0.04305313256426385,0.7639163475486647,0.23608365245133534,LONG_SPREAD,0.6332622636926022,1.8667377363073978,-0.0900811617231454,0.015266040824639
BSX,HOLX,-1.17202348481211,0.08107848755249299,1.5105361654347222,0.04303170457252692,0.7484032879041668,0.25159671209583323,LONG_SPREAD,0.67202348481211,1.82797651518789,-0.1873840274415474,0.0442241898780449
HAS,ORLY,1.3667062794469569,0.0877840773657986,1.6924658075005419,0.043023543134871445,0.6705269054751658,0.3294730945248342,SHORT_SPREAD,0.8667062794469569,1.6332937205530431,-0.013179600783498,0.0462103379707302
AFL,CNC,0.9955350463705278,0.08625471419817755,1.3951953287322578,0.04300512758670111,0.8189880324864693,0.18101196751353066,SHORT_SPREAD,0.4955350463705278,2.0044649536294723,-0.0265191196385592,0.0467029490141347
XOM,LII,2.0979299295996534,0.09856767442890092,1.824149433771025,0.04297361201111327,0.37801747296458393,0.621982527035416,SHORT_SPREAD,1.5979299295996534,0.9020700704003466,-0.0456389585700208,0.0142976207145357
ACGL,INTU,0.7691426065235939,0.14607510569478097,1.3925258723587115,0.042957297328523936,0.909525876321972,0.09047412367802798,SHORT_SPREAD,0.2691426065235939,2.230857393476406,-0.0104236665147961,0.033267791079171
MET,TTD,0.8586863137081369,0.10240351342900153,1.3293484865884644,0.04293960709253741,0.8737013173537602,0.12629868264623978,SHORT_SPREAD,0.35868631370813686,2.141313686291863,0.0649208116892405,0.0223043564045816
BSX,EA,-1.0655077506306583,0.08822823911102634,1.4852329022498,0.04293136044006857,0.7909694439237641,0.20903055607623588,LONG_SPREAD,0.5655077506306583,1.9344922493693417,-0.0493037918227365,0.024041306233559
XOM,UAL,1.987613491602421,0.07244174291565132,1.597672140401892,0.0429162929496294,0.42212112053888334,0.5778788794611167,SHORT_SPREAD,1.487613491602421,1.012386508397579,0.1449572949480554,0.0328935659235652
AIG,MTCH,0.9613466297145404,0.08460578215423488,1.3447756382698361,0.042890794466343585,0.8326176659007213,0.16738233409927872,SHORT_SPREAD,0.46134662971454043,2.0386533702854597,-0.5213126888062155,0.0356184854351996
ACGL,WBD,0.7890519485940377,0.13076079227441123,1.3635028202801394,0.04288185276493944,0.9015319616683607,0.09846803833163931,SHORT_SPREAD,0.2890519485940377,2.2109480514059623,0.0187600100768771,0.0045346762864355
BXP,KHC,-1.0110365719111545,0.08636062310889876,1.4154047789759856,0.04285905663681805,0.8127289938902654,0.18727100610973457,LONG_SPREAD,0.5110365719111545,1.9889634280888455,-0.5909856364244981,0.048194215353572
DUK,EQR,-1.083074683882419,0.09180341851259516,1.5333892138956369,0.04285827081737931,0.7839134347739841,0.21608656522601588,LONG_SPREAD,0.583074683882419,1.916925316117581,-0.6271989299861499,0.015222296949722
KMI,TXN,0.5471774365929569,0.1280857566126213,0.41248406812338273,0.042808399192867885,0.9982523850399644,0.001747614960035615,SHORT_SPREAD,0.04717743659295692,2.452822563407043,0.02283949150596,0.0036793505718275
ACGL,STE,0.7859842874621429,0.12813282707863088,1.3442798473485447,0.0428077953153016,0.9027294031412635,0.09727059685873651,SHORT_SPREAD,0.2859842874621429,2.214015712537857,0.0207855058859537,0.0053100081434936
AFL,DELL,0.9654663401257283,0.08876060232279284,1.3843630050958364,0.04276973628728026,0.8309213584646208,0.16907864153537921,SHORT_SPREAD,0.4654663401257283,2.034533659874272,0.0348755846257452,0.0383965970400565
ACGL,TMUS,0.7868279896970671,0.13350633434400477,1.3752686193962396,0.04273621211876019,0.9023632889686772,0.09763671103132276,SHORT_SPREAD,0.28682798969706713,2.213172010302933,-0.0074945095809732,0.0038385322844067
XOM,FIS,2.1737968875457003,0.09848719204654927,1.7926449466577772,0.042730332905918655,0.34757337814408734,0.6524266218559127,SHORT_SPREAD,1.6737968875457003,0.8262031124542997,-0.3767250679929036,0.0028655883569515
ES,GDDY,-0.87441038575985,0.09249831522070992,1.290682277810244,0.0427240175973021,0.8673254527349809,0.13267454726501915,LONG_SPREAD,0.37441038575985,2.12558961424015,-0.1438219407524049,0.0355605381942818
XOM,PWR,2.1423657474022444,0.08020325510442472,1.6328077045025275,0.04268869107907314,0.3601291774707315,0.6398708225292685,SHORT_SPREAD,1.6423657474022444,0.8576342525977556,0.0362812781933464,0.0355770791889879
COP,DVA,1.8502627176259583,0.10039340786810921,1.9123857965912459,0.04267738262503351,0.4769658659996301,0.5230341340003699,SHORT_SPREAD,1.3502627176259583,1.1497372823740417,0.1948151744565355,0.0309070977555719
BSX,INVH,-1.027599446775817,0.08336687232655843,1.4118589111341737,0.042620114320577385,0.8060082670179042,0.19399173298209582,LONG_SPREAD,0.5275994467758169,1.972400553224183,0.6760379535501851,0.0477356306699487
IP,ROL,-0.9398190308951115,0.11353686559472471,1.533118647879415,0.042597661780118645,0.8411114523540029,0.15888854764599714,LONG_SPREAD,0.43981903089511154,2.0601809691048887,-1.2911218314920463,0.0074288175973513
XOM,WMT,1.8218206076234855,0.07249479518349576,1.6288384136202192,0.042592605910095505,0.48830879931464394,0.511691200685356,SHORT_SPREAD,1.3218206076234855,1.1781793923765145,0.2754891150883386,0.0243958502533527
AEE,BMY,0.8086888065817809,0.08541261701998232,1.1409713778546688,0.04251507736991714,0.8935305083152545,0.10646949168474551,SHORT_SPREAD,0.3086888065817809,2.191311193418219,-0.2742255161112253,0.0131529775952395
ACGL,GEN,0.7821769610371896,0.13841829229917,1.3935663610912634,0.04251249271345925,0.9041342126705079,0.09586578732949214,SHORT_SPREAD,0.2821769610371896,2.2178230389628104,-0.1611830040443979,0.0028760945086721
AFL,DECK,0.9692750103556346,0.09000290341124613,1.4029734164858005,0.04251023260381853,0.8292940888992736,0.17070591110072642,SHORT_SPREAD,0.46927501035563457,2.0307249896443653,-0.028534612259971,0.0432559738836641
AFL,TSCO,0.9878324459858893,0.08573867922212049,1.391528309427297,0.04245923804458396,0.8218507168234779,0.17814928317652212,SHORT_SPREAD,0.48783244598588926,2.012167554014111,-0.0329331913825639,0.0461254613233175
ADM,MLM,-0.7487174592263258,0.09939350061644292,1.1133002059656953,0.04245319270093889,0.9174942933898452,0.08250570661015477,LONG_SPREAD,0.24871745922632582,2.251282540773674,0.1007704654766553,0.0263525922501595
CAG,JBL,0.5744516678922317,0.08205104780712787,0.5163059527830228,0.042416298451216694,0.987185852223594,0.012814147776405993,SHORT_SPREAD,0.07445166789223168,2.4255483321077684,-0.0928438594323925,0.0480725095507885
BSX,DVA,-1.0531793049380034,0.08126551789796499,1.4238993429781874,0.042337981599995134,0.7956634706647967,0.2043365293352033,LONG_SPREAD,0.5531793049380034,1.9468206950619966,0.0832457703809048,0.0374732106717067
AEP,PAYX,-1.0171125375868257,0.1212098847770456,1.6951491866181099,0.042335218710561895,0.8100890724494945,0.18991092755050554,LONG_SPREAD,0.5171125375868257,1.9828874624131743,-0.3980602269724174,0.0003056818021799
PEG,USB,-0.7404524685985013,0.09446057766293213,1.0708009837961596,0.04223161378693224,0.9207116580753724,0.07928834192462764,LONG_SPREAD,0.24045246859850133,2.2595475314014988,0.0685562164528151,0.029076954317646
GPC,URI,-1.351668330379831,0.09320712083465969,1.7530359947272927,0.042216706036350526,0.6762193502626078,0.3237806497373922,LONG_SPREAD,0.8516683303798309,1.648331669620169,0.0528253258927648,0.0387000261800332
PEG,VZ,-0.7345168897917644,0.10398555106271179,1.1105324590883616,0.04219286047146065,0.9230703882718785,0.07692961172812152,LONG_SPREAD,0.23451688979176444,2.2654831102082356,-0.279573253082746,0.0182337768932518
ACGL,COP,0.7681328986463606,0.1302297979340272,1.3252654546349834,0.042177511208775054,0.9096178450249658,0.09038215497503421,SHORT_SPREAD,0.2681328986463606,2.2318671013536395,0.1182130171726911,0.0045362465198777
XOM,NSC,2.294335073511845,0.07552879673594495,1.514657987345992,0.04216414345181024,0.29913162797598614,0.7008683720240139,SHORT_SPREAD,1.7943350735118448,0.7056649264881552,0.1097353377504613,0.0253536184013232
BSX,KLAC,-1.097490475117199,0.08471431261441369,1.4987759775922995,0.04214307824227781,0.7778610412500315,0.22213895874996847,LONG_SPREAD,0.597490475117199,1.902509524882801,-0.0047712863161915,0.0294959053106394
DUK,PLTR,-1.0145263805846862,0.07943043997933524,1.3729682205155131,0.042132106223789045,0.8110422902556411,0.18895770974435888,LONG_SPREAD,0.5145263805846862,1.9854736194153138,0.0735672197433678,0.0463497208834996
BSX,GDDY,-1.016894476589479,0.08453634049716831,1.4189729681557468,0.04212905508610559,0.8100938313986507,0.18990616860134935,LONG_SPREAD,0.516894476589479,1.983105523410521,0.0504074365721933,0.0335089793569019
L,TPL,-1.974277398066474,0.10481521901097964,1.9433278117748105,0.042128012402185666,0.42714024573428466,0.5728597542657153,LONG_SPREAD,1.474277398066474,1.025722601933526,-0.0255888255374099,0.0210901335947994
COP,ROL,1.4188592581179167,0.12939156495288842,2.1059250183591605,0.04209737169941019,0.6492952454325974,0.3507047545674026,SHORT_SPREAD,0.9188592581179167,1.5811407418820833,-0.8488318486445716,0.0015226709766936
XOM,IDXX,2.2282361665854404,0.08247893267442742,1.6244535250233936,0.04208552503336549,0.3255397433791701,0.67446025662083,SHORT_SPREAD,1.7282361665854404,0.7717638334145596,0.023409481978203,0.021812095278069
XOM,SHW,2.0507670590830176,0.10200968363495291,1.8941435838317517,0.04207568719924404,0.3965234512464906,0.6034765487535094,SHORT_SPREAD,1.5507670590830176,0.9492329409169824,-0.1503265759575656,0.0293415234181928
ACGL,PNC,0.7820331832063215,0.12906319746549308,1.353312230271289,0.04203723712050675,0.9040016215656741,0.0959983784343259,SHORT_SPREAD,0.28203318320632154,2.2179668167936786,0.0119236691153725,0.0049835212563554
MET,CRM,0.7484305587271789,0.11494557309700852,1.2031142557293475,0.04201951252160846,0.9174355815177718,0.08256441848222817,SHORT_SPREAD,0.2484305587271789,2.251569441272821,0.0742533841651083,0.0104287515740298
ACGL,PTC,0.7447004881162126,0.15591584240367706,1.3914097006440074,0.04200108130784885,0.9189202372766545,0.0810797627233455,SHORT_SPREAD,0.2447004881162126,2.2552995118837873,-0.0465383098120005,0.0003927423962093
IR,SYK,1.0454802256895648,0.0760268352940132,1.3759826599652607,0.0419803456275229,0.7986000479751832,0.20139995202481675,SHORT_SPREAD,0.5454802256895648,1.9545197743104352,0.2177550275294927,0.0485155446337114
ACGL,CF,0.7712588975680258,0.1409809383859785,1.3907011498077209,0.04193215681357165,0.9082693036982183,0.09173069630178166,SHORT_SPREAD,0.2712588975680258,2.2287411024319743,-0.0699144905533342,0.0024810386792085
XOM,HUBB,2.02898651566183,0.07166917782555227,1.5968294064007567,0.04193132540524003,0.40517792389736407,0.5948220761026359,SHORT_SPREAD,1.5289865156618299,0.9710134843381701,0.0521505157414054,0.0352895878109565
BSX,TMO,-1.1033772480936728,0.08754258518245489,1.532906471564929,0.04192753193673515,0.775420113537225,0.22457988646277505,LONG_SPREAD,0.6033772480936728,1.8966227519063272,-0.0194846831361029,0.0244570121304377
PRU,WRB,1.4659426324900702,0.11523871190705472,2.0131748733816837,0.04189001940599313,0.6303789547663692,0.3696210452336308,SHORT_SPREAD,0.9659426324900702,1.5340573675099298,-0.633495553169863,0.0122997429060225
COP,DOC,1.882868470513361,0.09192863930213098,1.8431705629728368,0.04188714998914156,0.46360747179031225,0.5363925282096877,SHORT_SPREAD,1.382868470513361,1.117131529486639,2.288460536888439,0.0127040873261103
AFL,MAS,0.9792749190127619,0.08687947964349696,1.4008193308226895,0.04187763191011451,0.825041085158941,0.17495891484105897,SHORT_SPREAD,0.47927491901276187,2.020725080987238,-0.0444193341034659,0.0443083516419938
AFL,AMZN,0.9653022044576426,0.08508539941189967,1.3707718294187827,0.04182862957399408,0.8306105700465406,0.1693894299534594,SHORT_SPREAD,0.4653022044576426,2.0346977955423573,0.0263492472158154,0.0463310666234467
ACGL,MTB,0.7797665350948516,0.12856492262814864,1.3493370793220476,0.04181767782163412,0.904820457090713,0.09517954290928698,SHORT_SPREAD,0.2797665350948516,2.2202334649051485,0.0189825146200697,0.0051287988446712
MET,MSI,0.8827077031047353,0.08819914073700834,1.2871253258541444,0.04178035412545533,0.863629060408288,0.13637093959171198,SHORT_SPREAD,0.38270770310473534,2.1172922968952648,0.040035262866942,0.0479129808820969
EQT,NDSN,-0.8111215908534777,0.09897933180232517,1.2447030657933564,0.04173146844651318,0.8922439510372142,0.10775604896278579,LONG_SPREAD,0.3111215908534777,2.1888784091465223,0.0927448523408248,0.0374775945208477
ABT,ECL,-1.3023462103472352,0.08518159376601346,1.659776583903869,0.041710336924138725,0.6957456506307614,0.30425434936923856,LONG_SPREAD,0.8023462103472352,1.6976537896527648,0.20880609550976,0.0337800009976799
BSX,CCI,-1.0538923528915964,0.08605846558186904,1.4783323606144072,0.0416479405557762,0.7951022350656719,0.2048977649343281,LONG_SPREAD,0.5538923528915964,1.9461076471084036,0.267727809246114,0.037352991360644
AEE,MNST,-0.7306063418320331,0.08505828494420947,1.0034578161592447,0.041624553336129244,0.9244072846016385,0.07559271539836154,LONG_SPREAD,0.2306063418320331,2.269393658167967,0.2766044118868822,0.0125377982020227
ADM,TEL,-0.7657093043089389,0.07554255525313525,1.012226995517723,0.041612131676549674,0.9103611309470443,0.0896388690529557,LONG_SPREAD,0.2657093043089389,2.234290695691061,0.1445313487688869,0.047751261126304
XOM,WDAY,1.79688118617727,0.08545550556966303,1.7908791018546915,0.041592723463378944,0.4978846149144436,0.5021153850855564,SHORT_SPREAD,1.29688118617727,1.20311881382273,-0.1103431120045917,0.0122201871400524
ED,RF,0.9696752333570716,0.07779731914044141,1.3206224225032939,0.04152456815224187,0.8287397339180681,0.1712602660819319,SHORT_SPREAD,0.4696752333570716,2.0303247666429285,-1.3878235261228942,0.0248985649022839
BAX,FSLR,0.6934801004635845,0.112538758487011,1.0595975791120613,0.04152288630519374,0.9392171143366437,0.06078288566335632,SHORT_SPREAD,0.19348010046358455,2.3065198995364153,-0.1048621119655066,0.0104275777633399
ACGL,EXR,0.7769668612285062,0.13522129271865316,1.3827510592573182,0.041507368473438555,0.9058162028979729,0.09418379710202707,SHORT_SPREAD,0.2769668612285062,2.223033138771494,-0.0229194632608037,0.0034843167757471
BSX,STX,-1.0616914005821871,0.08453415571278915,1.4753892770786707,0.04150461260426952,0.791925284808833,0.20807471519116705,LONG_SPREAD,0.5616914005821871,1.9383085994178129,-0.0153451886763057,0.0271413921331714
XOM,STLD,0.9401705074930035,0.10467823543438434,1.4924099666343735,0.04150383187248696,0.8405333297517934,0.1594666702482066,SHORT_SPREAD,0.44017050749300346,2.0598294925069967,0.2094588896064856,0.0019029040544652
LNT,PG,-0.6678398118459293,0.10016215820081943,0.930855033019005,0.041420288631017,0.9494321907140351,0.05056780928596494,LONG_SPREAD,0.16783981184592933,2.3321601881540706,-0.2140214460105948,0.0112584579791712
XOM,IBM,2.36722631150108,0.08684827123501626,1.5850331584955264,0.041405473885560484,0.26967166495379213,0.7303283350462079,SHORT_SPREAD,1.86722631150108,0.6327736884989199,0.1076528042767672,0.0171320209418643
CPT,MLM,1.2249523865333594,0.113571650842066,1.8678070233114004,0.04139541029607874,0.7265772095050878,0.27342279049491225,SHORT_SPREAD,0.7249523865333594,1.7750476134666406,-0.0915697054659115,0.0128591838887316
DVN,MU,0.6574841725506592,0.08587215849908965,0.8341748805663121,0.04137946289207067,0.9535581161365646,0.046441883863435396,SHORT_SPREAD,0.15748417255065916,2.3425158274493407,0.0138573464577972,0.0079799157449639
EQT,TJX,-0.8346507855150853,0.09115236738929265,1.240459012802347,0.041341228118256135,0.8826761770412683,0.11732382295873167,LONG_SPREAD,0.3346507855150853,2.1653492144849147,0.1108117764986496,0.0359883912988932
AFL,PPG,0.8316046567040637,0.1549106480580483,1.6106047866858504,0.0413365129351273,0.8838927424924254,0.11610725750757456,SHORT_SPREAD,0.3316046567040637,2.1683953432959364,-0.2504308960777988,0.0048643912284658
ACGL,TYL,0.7763404404235188,0.13302438022696095,1.373787307299259,0.041291419829737164,0.9059803917624873,0.09401960823751265,SHORT_SPREAD,0.2763404404235188,2.223659559576481,-0.0026758094810881,0.0039625373201973
EQT,ZTS,-0.816544439372476,0.10264894525509727,1.2853653501435092,0.041246954569756494,0.8898810060789122,0.11011899392108782,LONG_SPREAD,0.316544439372476,2.183455560627524,-0.0905819211118928,0.0443592526093746
PEG,TRGP,-0.7243503096930083,0.08959329024701253,1.0211096607857004,0.041246897865926974,0.9267586352691675,0.07324136473083254,LONG_SPREAD,0.2243503096930083,2.2756496903069916,0.0378311647039785,0.0382389516409742
DUK,PG,-1.1743253761458934,0.0732324235051116,1.468459992627899,0.04124493479241231,0.7467678234586076,0.2532321765413924,LONG_SPREAD,0.6743253761458934,1.8256746238541066,-0.2115838307909819,0.0428890080138288
AEE,STLD,-0.7732213852079238,0.08198201957889328,1.07349617541253,0.04123825474900511,0.9072067478164325,0.09279325218356749,LONG_SPREAD,0.27322138520792383,2.2267786147920763,0.1071144510020956,0.0147383728561882
BSX,HII,-1.0742333533315434,0.08332018064772585,1.4828101659467325,0.04116859304515613,0.7867740958854451,0.2132259041145549,LONG_SPREAD,0.5742333533315434,1.9257666466684566,-0.0185562027726136,0.0307872494348772
DUK,WEC,-0.5996154627876883,0.11672876995833661,0.7564832092726146,0.04112902908441379,0.9766054265186902,0.0233945734813098,LONG_SPREAD,0.09961546278768829,2.400384537212312,0.9636405568798492,0.0086868102023672
